species,decimalLatitude,decimalLongitude,eventDate,BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,winter_wheat_presence,Land_cover
Lepus europaeus,52.0854,0.056432,2022-07-30,-0.4631426433108863,307.49118110236225,-0.5047437587797525,0.0385921737351256,-0.5047437587797525,0.3048814061340674,-0.4651867932842374,0.4572769265009965,-0.0385921737351256,0,Arable
Lepus europaeus,52.136668,0.204924,2022-03-24,-0.5605050611366991,288.0775970573338,-0.4609054306646618,-0.1040703457498361,-0.4609054306646618,0.5256835530192847,-0.5250476713038138,0.78842025995844,0.1040703457498361,0,Urban
Lepus europaeus,52.066399,0.113919,2023-09-16,-0.5192946976973937,297.47249999999997,-0.4891902406308674,0.0335727014851184,-0.4891902406308674,0.419902881745664,-0.4581367593668636,0.6297586609144045,-0.0335727014851184,0,Arable
Lepus europaeus,56.525448,-5.489073,2024-01-06,-0.4077612885777891,275.01751383000203,-0.1262258681890493,-0.433208139431975,-0.1262258681890493,0.5770634100359188,-0.5275781979239589,0.8654766150771893,0.433208139431975,0,Improved grassland
Lepus europaeus,55.441488,-5.661588,2022-04-07,-0.7022106901008484,287.4903943882205,-0.5195827035751582,-0.2446502379946283,-0.5195827035751582,0.7005923281483816,-0.6714890155656914,1.0507612573874765,0.2446502379946283,0,Improved grassland
Lepus europaeus,56.524445,-6.855771,2022-09-27,-0.5264762545993605,285.577623869022,-0.304399706278995,-0.263213462798354,-0.304399706278995,0.5779178558175008,-0.5053513764077788,0.8667889779835032,0.263213462798354,0,Improved grassland
Lepus europaeus,56.111576,-5.499762,2023-01-27,-0.4304190234164047,275.7340887132192,-0.1501058995049056,-0.440111954809355,-0.1501058995049056,0.5320184880853904,-0.5570878035884252,0.7978965882188993,0.440111954809355,0,Improved grassland
Lepus europaeus,56.120544,-5.500577,2023-05-15,-0.7759947791934835,287.2421706036746,-0.4939254063112215,-0.338643238743057,-0.4939254063112215,0.8110763093802957,-0.7126511903744771,1.2164795459726243,0.338643238743057,0,Improved grassland
Lepus europaeus,56.215463,-5.638315,2022-02-14,-0.3914156305882244,274.9595163104612,-0.2153268468486368,-0.1950361949995589,-0.2153268468486368,0.4349648839424634,-0.388301471487927,0.652353055260907,0.1950361949995589,0,Improved grassland
Lepus europaeus,56.498222,-6.836146,2022-09-30,-0.3173072217865918,286.0332702702703,-0.1825038167749711,-0.1893151424390183,-0.1825038167749711,0.3822454699061769,-0.3412086418734618,0.5732468121569334,0.1893151424390183,0,Bog
Lepus europaeus,56.484799,-6.948257,2022-09-27,-0.7273203776938045,283.8121284584981,-0.5608543743471787,-0.1871399090351746,-0.5608543743471787,0.721206486157209,-0.6783305701580289,1.0816669364591538,0.1871399090351746,0,Improved grassland
Lepus europaeus,55.791643,-6.237116,2023-03-02,-0.4807212004172518,278.86059180035653,-0.3894309083887369,-0.093770490619436,-0.3894309083887369,0.4866213257886921,-0.4538798340234724,0.7297704138286129,0.093770490619436,0,Improved grassland
Lepus europaeus,55.792713,-6.460744,2023-03-02,-0.6533841818664595,278.359004568554,-0.5060977771464268,-0.1392282268082209,-0.5060977771464268,0.6039322906116624,-0.6005507938960042,0.9057478467453504,0.1392282268082209,0,Improved grassland
Lepus europaeus,56.526338,-6.80718,2022-09-27,-0.6139167815830001,286.03400000000005,-0.3529280623305677,-0.300660261433631,-0.3529280623305677,0.6753364327821921,-0.5831299700492345,1.0127287597810422,0.300660261433631,0,Improved grassland
Lepus europaeus,56.508434,-6.804909,2022-09-27,-0.2996857447346109,286.226,-0.1025823767544297,-0.2556615137792138,-0.1025823767544297,0.3977334155607216,-0.3252038635848035,0.5964175753591443,0.2556615137792138,0,Improved grassland
Lepus europaeus,56.459234,-6.912425,2022-09-28,-0.7483580917058068,284.17893751917376,-0.5558903128370937,-0.2366828403397797,-0.5558903128370937,0.7514102735365336,-0.7009221864864227,1.1269720906569516,0.2366828403397797,0,Improved grassland
Lepus europaeus,56.523172,-6.888161,2022-09-24,-0.370082029336974,286.69272727272727,-0.0775131752089822,-0.330989213153141,-0.0775131752089822,0.4725114869282407,-0.3446065259280192,0.7091037445741913,0.330989213153141,0,Improved grassland
Lepus europaeus,56.537166,-6.759709,2022-09-27,-0.3076686611513302,285.3225810115082,-0.1666872413597018,-0.1937341962943576,-0.1666872413597018,0.382706944816871,-0.3444240488444272,0.5739600704482204,0.1937341962943576,0,Improved grassland
Lepus europaeus,55.763855,-5.569778,2024-08-16,-0.3870000010543369,288.56333333333333,-0.1331572090126638,-0.2964033258777164,-0.1331572090126638,0.458544427256869,-0.3677926047947714,0.6880423039960732,0.2964033258777164,0,Improved grassland
Lepus europaeus,56.52189,-6.920549,2022-09-27,-0.581241195872903,284.81559936126865,-0.3712685679784654,-0.2046734985790504,-0.3712685679784654,0.5498449771405448,-0.4795396750948132,0.8251041931401987,0.2046734985790504,0,Improved grassland
Lepus europaeus,56.077059,-5.448399,2023-02-25,-0.6094177824683384,278.73954751131225,-0.4744404129574001,-0.1863339625552497,-0.4744404129574001,0.5811398321803175,-0.6067480820018079,0.8715597305158462,0.1863339625552497,0,Improved grassland
Lepus europaeus,56.094094,-5.48209,2023-01-26,-0.4735625252645556,276.09776902887137,-0.0931098804253426,-0.5076727751757054,-0.0931098804253426,0.5996844088702241,-0.5825638422313013,0.899399554165466,0.5076727751757054,0,Improved grassland
Lepus europaeus,56.577892,-6.634446,2024-04-11,-0.25367116060764,287.85,-0.1759458993228015,0.0518363284780043,-0.1759458993228015,0.2775098563664837,-0.1620920929981845,0.4176396598299989,-0.0518363284780043,0,Supralittoral rock
Lepus europaeus,56.53529,-6.808317,2022-09-27,-0.7246073864982098,285.1666666666667,-0.4837697713253791,-0.2793838447469549,-0.4837697713253791,0.747854544969733,-0.6729627335598565,1.1216567991190822,0.2793838447469549,0,Improved grassland
Lepus europaeus,56.215463,-5.638315,2023-05-13,-0.8314270896863913,287.10629921259846,-0.4795093603818136,-0.4913495301874937,-0.4795093603818136,0.8779835592228776,-0.779165450820384,1.316857460566919,0.4913495301874937,0,Improved grassland
Lepus europaeus,55.823586,-6.352435,2024-02-20,-0.2558534726668644,277.63508717660295,-0.2262129944082631,-0.083229235285333,-0.2262129944082631,0.2839188009847785,-0.3034911205767971,0.4258196971068427,0.083229235285333,0,Improved grassland
Lepus europaeus,56.596406,-6.620411,2024-04-10,-0.6840721487966699,285.48545454545456,-0.5055522977628651,-0.2225805376489275,-0.5055522977628651,0.6898390185270792,-0.6530951954853973,1.034650993876489,0.2225805376489275,0,Improved grassland
Lepus europaeus,56.120544,-5.500577,2022-07-06,-0.6757235487303532,289.76078740157476,-0.374581281185166,-0.3843078592144779,-0.374581281185166,0.7517643880598774,-0.656139942923693,1.1274893814312172,0.3843078592144779,0,Improved grassland
Lepus europaeus,56.514858,-6.870815,2022-09-27,-0.6341862925210443,285.7425396825397,-0.4189425426555607,-0.2430033328937415,-0.4189425426555607,0.6672690947483172,-0.5932718908029868,1.000734415113202,0.2430033328937415,0,Improved grassland
Lepus europaeus,56.529779,-5.478898,2022-03-18,-0.5153365540308924,282.5234686048859,-0.436260042716474,-0.0547104025060816,-0.436260042716474,0.4634939836070783,-0.47144842124231,0.6951625082266897,0.0547104025060816,0,Freshwater
Lepus europaeus,56.108063,-5.48094,2024-06-24,-0.794820777578904,288.3968254593176,-0.496744679979535,-0.3595102902092585,-0.496744679979535,0.8258391471662536,-0.7198240749422442,1.2386256874762511,0.3595102902092585,0,Deciduous woodland
Lepus europaeus,56.441332,-6.91011,2022-09-28,-0.1361801332284928,283.53793025871767,-0.0259511786565476,0.0432323854345025,-0.0259511786565476,0.1665728928956617,-0.0136200175542168,0.2513402483625083,-0.0432323854345025,0,Littoral sediment
Lepus europaeus,56.517346,-5.505404,2022-06-02,-0.8304849201467316,284.97400000000005,-0.5130429007678337,-0.4033000822553334,-0.5130429007678337,0.8569111426238246,-0.7574652076343235,1.285236366152447,0.4033000822553334,0,Improved grassland
Lepus europaeus,56.477777,-6.898568,2022-09-27,-0.7446765937874206,285.4886388569971,-0.4608995074241364,-0.3309244716023095,-0.4608995074241364,0.7798743870351201,-0.6799315615544042,1.1697027158219198,0.3309244716023095,0,Improved grassland
Lepus europaeus,56.214988,-5.654406,2022-05-31,-0.7072365219298681,288.1362577228597,-0.4336021007475642,-0.302260563375222,-0.4336021007475642,0.7136713862898859,-0.6317821103771236,1.0707240846738972,0.302260563375222,0,Improved grassland
Lepus europaeus,56.538792,-5.478098,2024-04-24,-0.724533254168642,285.3727272727273,-0.5211741168497718,-0.2424490013693958,-0.5211741168497718,0.7279376693697452,-0.6755083689820909,1.0917765449891808,0.2424490013693958,0,Improved grassland
Lepus europaeus,56.120544,-5.500577,2024-03-09,-0.4608333307435671,278.8685100612424,-0.3565895673986305,-0.1458734291093904,-0.3565895673986305,0.4769231845948909,-0.4713010205047295,0.7152926071899257,0.1458734291093904,0,Improved grassland
Lepus europaeus,56.502052,-6.966778,2022-09-27,-0.7737884726341889,284.6835333087965,-0.5201444202694729,-0.2996112526854147,-0.5201444202694729,0.793184380924335,-0.7097860016614574,1.1896532102085686,0.2996112526854147,0,Improved grassland
Lepus europaeus,55.768052,-5.56458,2023-10-25,-0.0325880416153734,280.74666666666667,0.0948658015802057,-0.1955261575251596,0.0948658015802057,0.1749046804335882,-0.0899679538416323,0.2623275609005701,0.1955261575251596,0,Littoral sediment
Lepus europaeus,55.832545,-6.353438,2023-03-02,-0.612904163995023,279.6642885375494,-0.5095592902763229,-0.1212991200112426,-0.5095592902763229,0.5754568502928853,-0.5950524200837577,0.8630309566757578,0.1212991200112426,0,Improved grassland
Lepus europaeus,55.806791,-6.318616,2022-03-07,-0.5716499265367211,280.10675896762905,-0.4975672147334898,-0.0912524008354753,-0.4975672147334898,0.5219360501719903,-0.5637866468737975,0.7827804344256061,0.0912524008354753,0,Improved grassland
Lepus europaeus,56.681186,-6.516412,2024-04-10,0.1602058421983334,281.1309090909091,0.2003299552917181,0.1413551838163843,0.2003299552917181,-0.0695306778129821,0.2753234689575899,-0.1028410964329337,-0.1413551838163843,0,Supralittoral rock
Lepus europaeus,56.642984,-6.577138,2024-04-10,-0.5572440848448023,282.8077474690663,-0.4985061945082736,-0.094289168302562,-0.4985061945082736,0.5209858738181083,-0.567138848394408,0.7813849878428867,0.094289168302562,0,Improved grassland
Lepus europaeus,53.086926,-3.121251,2022-10-18,-0.7293295462631832,284.4388300395257,-0.4637372264106301,-0.3260823121928844,-0.4637372264106301,0.7695144068150043,-0.6886436320410265,1.1540986444969916,0.3260823121928844,0,Improved grassland
Lepus europaeus,53.085425,-3.27052,2023-05-12,-0.57945131059729,292.24,-0.3220772142412591,-0.341327096983076,-0.3220772142412591,0.6482858201601903,-0.5793522005485336,0.9723480376582904,0.341327096983076,0,Improved grassland
Lepus europaeus,53.086926,-3.121251,2023-04-24,0.2021527863629302,289.0751552795032,0.4154274102086118,-0.39164711090937,0.4154274102086118,-0.0010285620310681,0.0287354242079474,-0.0015427877185868,0.39164711090937,0,Improved grassland
Lepus europaeus,53.176798,-3.123594,2022-06-15,-0.5059085925500661,293.29483442265797,-0.2783287273693617,-0.3052432928772089,-0.2783287273693617,0.613353902830751,-0.531365640222657,0.9199125554672372,0.3052432928772089,0,Improved grassland
Lepus europaeus,53.257235,-3.875257,2023-05-09,-0.0182944534306641,289.94411067193676,0.0416791236962594,-0.1133238341270289,0.0416791236962594,0.0868860800970935,-0.0717961257064583,0.1303241140115534,0.1133238341270289,0,Improved grassland
Lepus europaeus,53.246301,-4.474335,2022-01-20,-0.8831794995071155,279.53454875832824,-0.6258432925824505,-0.3435922779908863,-0.6258432925824505,0.8909945403176927,-0.7962034673960414,1.3363110437915342,0.3435922779908863,0,Improved grassland
Lepus europaeus,52.979868,-4.310106,2022-08-06,-0.7907022820889438,297.8436263814617,-0.5630928521576904,-0.2989687944154942,-0.5630928521576904,0.8101970467789943,-0.7367817647081678,1.215122965134069,0.2989687944154942,0,Arable
Lepus europaeus,53.086926,-3.121251,2022-04-24,-0.026203702243751,287.46253359683794,0.0570351428298007,-0.1569369440512714,0.0570351428298007,0.1188104990198754,-0.0987656891037492,0.1781865429774762,0.1569369440512714,0,Improved grassland
Lepus europaeus,52.907177,-3.116603,2023-05-01,-0.6140498233883966,287.61607705286843,-0.286642161392788,-0.4221133504392907,-0.286642161392788,0.741157425229422,-0.6229260602498893,1.1115944125627608,0.4221133504392907,0,Acid grassland
Lepus europaeus,52.989951,-3.714665,2022-05-05,-0.6166524915305494,291.15272309711287,-0.539521094809491,-0.1373596206978301,-0.539521094809491,0.5880917246564629,-0.6300345857399064,0.8820473131595951,0.1373596206978301,0,Acid grassland
Lepus europaeus,53.086926,-3.121251,2022-04-09,-0.0930969028373021,287.5906521739131,0.014956735048891,-0.1892544515168384,0.014956735048891,0.2010121469472292,-0.1725712424096477,0.3014574398206118,0.1892544515168384,0,Improved grassland
Lepus europaeus,52.997052,-3.118921,2023-04-02,0.081946856267984,286.5867244094488,0.1918044672401892,-0.2207387865799453,0.1918044672401892,0.0497527701251321,-0.0296347821238874,0.0746233712184335,0.2207387865799453,0,Heather
Lepus europaeus,53.16232,-4.170299,2023-03-01,-0.6700846144149056,276.00739257592795,-0.5117556923922402,-0.2166673796022312,-0.5117556923922402,0.6604044393274773,-0.6490385921014757,0.9904675849147542,0.2166673796022312,0,Neutral grassland
Lepus europaeus,53.081863,-3.569014,2023-04-08,-0.6674684947949603,282.7236062992126,-0.3412432296812904,-0.4343329392112183,-0.3412432296812904,0.7589501460767378,-0.6748763137022872,1.1374130313432875,0.4343329392112183,0,Coniferous woodland
Lepus europaeus,53.086926,-3.121251,2023-06-02,-0.8187252448347632,294.8100316205533,-0.4809855402228876,-0.4606834174271262,-0.4809855402228876,0.873236174668092,-0.7709270855025718,1.3097074873621672,0.4606834174271262,0,Improved grassland
Lepus europaeus,53.069686,-4.314912,2022-04-24,-0.7251833726551803,285.9726752905887,-0.4346117797535562,-0.3762468387590466,-0.4346117797535562,0.781664544693988,-0.6868444424701853,1.172267961966051,0.3762468387590466,0,Deciduous woodland
Lepus europaeus,53.246301,-4.474335,2023-04-12,-0.643377826112034,287.0322750281215,-0.3955529640018946,-0.3303643104498764,-0.3955529640018946,0.6993873636160728,-0.619515308332029,1.0489235687770224,0.3303643104498764,0,Improved grassland
Lepus europaeus,53.336104,-4.479533,2023-05-18,-0.786220875092062,292.189778543307,-0.5197991550912792,-0.3346404309063994,-0.5197991550912792,0.7786644968232286,-0.7119837926743381,1.1678765568254976,0.3346404309063994,0,Improved grassland
Lepus europaeus,53.167395,-3.871337,2022-04-19,-0.5045239345018089,288.47312335958003,-0.4557832387525976,-0.0628166051060016,-0.4557832387525976,0.4384472851611751,-0.4994086921871351,0.6575755295589212,0.0628166051060016,0,Acid grassland
Lepus europaeus,52.989951,-3.714665,2022-05-05,-0.6166524915305494,291.15272309711287,-0.539521094809491,-0.1373596206978301,-0.539521094809491,0.5880917246564629,-0.6300345857399064,0.8820473131595951,0.1373596206978301,0,Acid grassland
Lepus europaeus,52.995556,-3.26788,2022-06-14,0.0158712372307504,293.7291023622047,0.104258762404767,-0.1670848840908748,0.104258762404767,0.098242692993292,-0.0628160016989224,0.1473535688393756,0.1670848840908748,0,Heather
Lepus europaeus,53.086926,-3.121251,2022-05-19,-0.7785089129179497,289.0802213438735,-0.504202137592538,-0.3503110959556886,-0.504202137592538,0.8213050567238945,-0.7248307523515037,1.231808393085803,0.3503110959556886,0,Improved grassland
Lepus europaeus,53.265159,-3.275843,2023-06-10,-0.7800832620976129,297.2768421052632,-0.5196917295199209,-0.3357633368077362,-0.5196917295199209,0.7896403686879973,-0.7177370743520524,1.1843283401673534,0.3357633368077362,0,Arable
Lepus europaeus,52.897864,-3.8597,2022-08-03,-0.760135679300304,297.25974230493915,-0.5597088349801546,-0.2656951755376935,-0.5597088349801546,0.774104389271674,-0.7187283448270536,1.160961685632124,0.2656951755376935,0,Acid grassland
Lepus europaeus,53.252144,-4.174845,2022-06-19,-0.6812803534085289,291.6848960226126,-0.4915817580463839,-0.2654527740978675,-0.4915817580463839,0.6738726193568909,-0.6582777058201774,1.0106988474806669,0.2654527740978675,0,Deciduous woodland
Lepus europaeus,52.979868,-4.310106,2022-04-30,-0.5120877451379808,291.38565826330534,-0.3418292945004236,-0.2432958869882276,-0.3418292945004236,0.584674926151572,-0.5294657168977305,0.8768088209105722,0.2432958869882276,0,Arable
Lepus europaeus,53.069686,-4.314912,2023-05-05,-0.814806574494881,287.869987274318,-0.4648033840151662,-0.424168799463843,-0.4648033840151662,0.866991448578297,-0.7396384295601897,1.3003566474879462,0.424168799463843,0,Deciduous woodland
Lepus europaeus,53.252144,-4.174845,2022-03-26,-0.7183868015459657,285.51116174540687,-0.5029402230045651,-0.2503226855732933,-0.5029402230045651,0.7163054347131027,-0.6652185768058323,1.0743138440400812,0.2503226855732933,0,Deciduous woodland
Lepus europaeus,53.171719,-3.572291,2022-10-13,-0.7244278391179753,286.1506299212599,-0.4415450624646204,-0.3512881984850536,-0.4415450624646204,0.7797333480405102,-0.6821065294110469,1.1694633325997594,0.3512881984850536,0,Improved grassland
Lepus europaeus,53.081863,-3.569014,2022-01-13,-0.692692193569833,275.40968503937006,-0.3932368985574658,-0.4920501451511383,-0.3932368985574658,0.8327502693624335,-0.7466844733124979,1.2487035804917883,0.4920501451511383,0,Coniferous woodland
Lepus europaeus,53.171719,-3.572291,2022-06-30,-0.4022571505934081,295.06920502725615,-0.2563649635686311,-0.2005690920309298,-0.2563649635686311,0.4692686536231235,-0.426290094804273,0.70382714976317,0.2005690920309298,0,Improved grassland
Lepus europaeus,52.997052,-3.118921,2023-05-01,-0.6497231683894356,289.8762681539808,-0.4877438812523534,-0.2463232264055456,-0.4877438812523534,0.7060503673322645,-0.6532708367202561,1.0589192869263728,0.2463232264055456,0,Heather
Lepus europaeus,53.246301,-4.474335,2022-12-16,-0.5730885355571974,276.4792440944882,-0.2354409652239572,-0.4295696540151056,-0.2354409652239572,0.7121813470250156,-0.6027569187900023,1.06815186775716,0.4295696540151056,0,Improved grassland
Lepus europaeus,53.176798,-3.123594,2023-05-09,-0.5860705520446596,291.704302832244,-0.2505500716765124,-0.3837726569148145,-0.2505500716765124,0.7035168574334268,-0.5743878972059638,1.0551283053081209,0.3837726569148145,0,Improved grassland
Lepus europaeus,52.989951,-3.714665,2023-07-13,-0.0218144620521417,292.2136220472441,0.1465627850019896,-0.2736599681354613,0.1465627850019896,0.1989258368697045,-0.1336145912298103,0.2983638652461233,0.2736599681354613,0,Acid grassland
Lepus europaeus,52.907177,-3.116603,2023-04-28,-0.6140498233883966,286.61513385826765,-0.286642161392788,-0.4221133504392907,-0.286642161392788,0.741157425229422,-0.6229260602498893,1.1115944125627608,0.4221133504392907,0,Acid grassland
Lepus europaeus,53.249317,-4.324603,2023-01-22,0.1431377261595371,276.2344786589177,0.3543929671846287,-0.3750057725911087,0.3543929671846287,0.0316820467661457,-0.0252545878792473,0.0475216949859337,0.3750057725911087,0,Improved grassland
Lepus europaeus,53.171719,-3.572291,2022-09-18,-0.4350475612792593,291.72935039370077,-0.2622585038686172,-0.2298084292523749,-0.2622585038686172,0.5197497420774045,-0.4530658033018134,0.77950050583625,0.2298084292523749,0,Improved grassland
Lepus europaeus,53.252144,-4.174845,2022-05-27,-0.8155474889999484,289.35939304461937,-0.4388149332487577,-0.4560081651138599,-0.4388149332487577,0.8618591093914076,-0.7448477644679575,1.2926548338297648,0.4560081651138599,0,Deciduous woodland
Lepus europaeus,52.997052,-3.118921,2023-03-27,0.081946856267984,281.23215035620547,0.1918044672401892,-0.2207387865799453,0.1918044672401892,0.0497527701251321,-0.0296347821238874,0.0746233712184335,0.2207387865799453,0,Heather
Lepus europaeus,52.997052,-3.118921,2023-08-06,-0.8183718282365002,291.76377952755905,-0.6278748147493585,-0.3057008054948689,-0.6278748147493585,0.8349090867510411,-0.7836113611705576,1.252189304176208,0.3057008054948689,0,Heather
Lepus europaeus,53.339129,-4.329487,2023-05-28,-0.847078409014684,293.6749319971367,-0.5123092396736951,-0.4514932166242598,-0.5123092396736951,0.8813960930617177,-0.7778396385729461,1.3219697143555278,0.4514932166242598,0,Improved grassland
Lepus europaeus,52.979868,-4.310106,2022-10-13,-0.4237426259841494,285.44627450980397,-0.2443209367645915,-0.2509485623819946,-0.2443209367645915,0.5276120244057059,-0.4643656571082634,0.7912542624194182,0.2509485623819946,0,Arable
Lepus europaeus,53.079802,-3.718235,2023-07-13,0.0214707264333314,291.6853097112861,0.1199417481902471,-0.1867300937977056,0.1199417481902471,0.0720366137627471,-0.0677576566414697,0.1080505570159377,0.1867300937977056,0,Improved grassland
Lepus europaeus,53.246301,-4.474335,2022-05-02,-0.7953759721974557,290.37415946258466,-0.5162728404148986,-0.3792689850415852,-0.5162728404148986,0.8275150726432952,-0.7434820058033047,1.2411561577548869,0.3792689850415852,0,Improved grassland
Lepus europaeus,52.992006,-3.565754,2023-04-02,-0.2182407596523538,284.91964285714283,-0.1203824620568262,-0.1541615017956085,-0.1203824620568262,0.2820885091913022,-0.2619330819912642,0.4230999348125793,0.1541615017956085,0,Improved grassland
Lepus europaeus,53.257235,-3.875257,2022-03-30,-0.7297343081079317,285.85816895295665,-0.5607232458120066,-0.199511347442719,-0.5607232458120066,0.7167013914450406,-0.6811808862338546,1.0749251403399358,0.199511347442719,0,Improved grassland
Lepus europaeus,52.888875,0.473047,2022-03-15,-0.5589748432323293,284.9225571803525,-0.4769576834240862,-0.0899909661835526,-0.4769576834240862,0.5328149881918424,-0.5472983081359054,0.7990836720277411,0.0899909661835526,0,Improved grassland
Lepus europaeus,52.964264,-2.052467,2022-10-09,-0.6347898138170196,286.54034120734906,-0.4788120579933296,-0.1608275086416137,-0.4788120579933296,0.6236345876796695,-0.5862832810426771,0.9352818386295004,0.1608275086416137,0,Suburban
Lepus europaeus,55.109725,-3.412396,2024-08-16,-0.8199360930473512,289.3978608923884,-0.4775156708985151,-0.4305124316523566,-0.4775156708985151,0.8596736672631938,-0.7503436064117225,1.289330250326421,0.4305124316523566,0,Improved grassland
Lepus europaeus,57.263644,-3.654089,2024-05-21,-0.4645986174199047,292.41923645907895,-0.3330340019503656,-0.1539418907944028,-0.3330340019503656,0.5005112419255858,-0.4602724158223781,0.7506783633959043,0.1539418907944028,0,Suburban
Lepus europaeus,54.328976,-1.585589,2023-08-12,-0.6435705882502177,294.82695538057743,-0.5202850027400401,-0.0932773622669313,-0.5202850027400401,0.5820180894780673,-0.5604255127510601,0.872923815154421,0.0932773622669313,0,Arable
Lepus europaeus,51.153714,-3.30731,2022-03-14,-0.6274016790613368,285.7506292182228,-0.475160955302406,-0.2134603454113932,-0.475160955302406,0.6322599929592226,-0.6173383569236094,0.948270714646868,0.2134603454113932,0,Suburban
Lepus europaeus,52.26478,-1.467522,2022-08-21,-0.448310706910468,306.6352624671916,-0.4834697969164654,0.0514469958401375,-0.4834697969164654,0.3088890921497808,-0.4412520086170257,0.4632776934548736,-0.0514469958401375,0,Arable
Lepus europaeus,57.109358,-3.921556,2023-06-22,-0.7769241121552156,294.31750298011167,-0.5671360443875912,-0.2816613643338209,-0.5671360443875912,0.7786695456153216,-0.7261515364768643,1.1678392632244052,0.2816613643338209,0,Suburban
Lepus europaeus,57.336385,-3.969642,2025-05-06,-0.7434993292647207,292.72398425196855,-0.542060910626758,-0.2614362026928067,-0.542060910626758,0.7446307143554998,-0.6997412330590662,1.1168272850118517,0.2614362026928067,0,Improved grassland
Lepus europaeus,55.934219,-4.222688,2025-01-02,0.0298903182549248,274.2691822953949,0.1566549751192477,-0.2644792042655937,0.1566549751192477,0.0960149934458602,-0.1126165414157177,0.1440153572025471,0.2644792042655937,0,Arable
Lepus europaeus,53.512522,-2.988001,2024-07-13,-0.620891234462734,292.36833333333334,-0.2617886525394822,-0.4056534747569595,-0.2617886525394822,0.7271282646587159,-0.5984798735445426,1.0905381279790831,0.4056534747569595,0,Arable
Lepus europaeus,56.709173,-2.718791,2022-07-27,-0.5725272870555757,296.9019572553431,-0.4876839127097124,-0.1353252661571923,-0.4876839127097124,0.4838796536138414,-0.573304967470842,0.7257365238705477,0.1353252661571923,0,Arable
Lepus europaeus,53.92601,-1.027524,2023-04-20,-0.5743579145522529,287.8933333333333,-0.4231710370410357,-0.1914202231948622,-0.4231710370410357,0.5808352301001383,-0.5513953364140732,0.8711303122034626,0.1914202231948622,0,Arable
Lepus europaeus,53.036123,-2.027473,2023-02-01,-0.4866033796085622,275.682,-0.0850398376136766,-0.5038626801396778,-0.0850398376136766,0.6345280777200587,-0.5524245314267705,0.951672119996812,0.5038626801396778,0,Improved grassland
Lepus europaeus,52.225044,0.106502,2023-05-02,-0.4807694193779049,293.7543858267717,-0.307875818150505,-0.1997405281319229,-0.307875818150505,0.5154930187619027,-0.4683904492637917,0.7731123239374781,0.1997405281319229,0,Improved grassland
Lepus europaeus,52.51,-2.7,2022-05-22,-0.7164658089849166,290.38374229691874,-0.4022569003590592,-0.4075909381436721,-0.4022569003590592,0.7857675881958053,-0.6905291178954904,1.1785050086785005,0.4075909381436721,0,Coniferous woodland
Lepus europaeus,55.934219,-4.222688,2025-01-02,0.0298903182549248,274.2691822953949,0.1566549751192477,-0.2644792042655937,0.1566549751192477,0.0960149934458602,-0.1126165414157177,0.1440153572025471,0.2644792042655937,0,Arable
Lepus europaeus,52.527289,-1.231191,2023-07-12,0.3233014750195735,297.58556430446197,0.7161128905869236,-0.6859365062449988,0.7161128905869236,-0.0101252745554928,0.0593110620071335,-0.0151874977692903,0.6859365062449988,0,Improved grassland
Lepus europaeus,52.802619,-0.901569,2023-01-16,-0.7096764208131137,275.4670515390122,-0.4380148240123018,-0.3328633863733339,-0.4380148240123018,0.7396407404994538,-0.6748266284240024,1.1092789803527725,0.3328633863733339,0,Deciduous woodland
Lepus europaeus,52.733233,-0.88406,2025-03-06,-0.486822981735213,282.70618016497934,-0.4577666276371405,0.0377084563130959,-0.4577666276371405,0.3721646568474158,-0.4172864675933961,0.5581658809336284,-0.0377084563130959,0,Arable
Lepus europaeus,52.743435,-0.863496,2022-08-09,-0.5715856365927522,306.27295275590546,-0.5606896254484399,0.0319908123204397,-0.5606896254484399,0.4753383301806675,-0.5339202519211563,0.7129016200925572,-0.0319908123204397,0,Suburban
Lepus europaeus,52.809937,-1.018588,2023-07-09,-0.5983245717809914,297.1066405228758,-0.4558075209351566,-0.166876112670773,-0.4558075209351566,0.5508767082876964,-0.5676804668698977,0.8261411603425313,0.166876112670773,0,Improved grassland
Lepus europaeus,52.622996,-0.826297,2023-08-03,-0.7626644157522761,292.87931946006745,-0.4976592816949618,-0.3002340452864374,-0.4976592816949618,0.7871245129219087,-0.6891740513120557,1.180564792894951,0.3002340452864374,0,Improved grassland
Lepus europaeus,52.785732,-0.827855,2024-05-04,-0.7225567541617477,290.7196610644258,-0.5033201777231318,-0.2624349069730965,-0.5033201777231318,0.7257748898222506,-0.6715249593748438,1.0885315043539483,0.2624349069730965,0,Improved grassland
Lepus europaeus,52.711746,-1.602523,2023-04-08,-0.7583834910153875,285.9232100674916,-0.5244833142327634,-0.319303337180117,-0.5244833142327634,0.7554283957282822,-0.7105337062462358,1.1329880703187785,0.319303337180117,0,Arable
Lepus europaeus,52.749571,-0.853271,2023-03-14,-0.5985719480964219,281.2553674540683,-0.4800245401710505,-0.0970833132321563,-0.4800245401710505,0.5641746636025968,-0.5476490838246548,0.846126610286765,0.0970833132321563,0,Arable
Lepus europaeus,52.690047,-1.216574,2023-06-15,-0.8017602949668874,297.03610867393473,-0.5707680430981256,-0.2690115490950369,-0.5707680430981256,0.8092829058850852,-0.7256953681424035,1.2137905753506764,0.2690115490950369,0,Deciduous woodland
